Date,PPO Agent,Equal-Weight (1/N),Nifty BeES B&H,MVO λ=0.5,MVO λ=1.0,MVO λ=2.0
2021-10-06,1.2542203235395517,1.1926521365302127,1.1899364486959252,1.2258138378746317,1.2384691801763827,1.2266648375921423
2021-10-07,1.2428058576718397,1.2003605496613774,1.2001346830758235,1.2453327946943198,1.2569160225949003,1.241754453632239
2021-10-08,1.2602699632071472,1.2082192140927008,1.204889639450417,1.259036447710058,1.2704345434995317,1.254625642123792
2021-10-11,1.2758348594376911,1.2036394778599186,1.2080804541332535,1.2368085432562728,1.251341226168822,1.2416613701337404
2021-10-12,1.2373856649691861,1.2051414517346306,1.211646743014923,1.2295977595683514,1.2452582220091175,1.2386785148020671
2021-10-13,1.2327753024102137,1.2112722992987919,1.2235341816852239,1.2377480260116809,1.2544517834276288,1.2502143669190713
2021-10-14,1.2429246671593168,1.2210333717122777,1.2332318792676442,1.2480678554091111,1.2650109149425326,1.2598241951236102
2021-10-18,1.242897200298976,1.2331098563596272,1.2444937185418212,1.2843605287719684,1.301940732411595,1.288995415445163
2021-10-19,1.2714767995120435,1.2339176984858156,1.241365435158307,1.2938240990782284,1.3115338391598546,1.2949123963875575
2021-10-20,1.2774200505776696,1.2213407342428209,1.2344206422282005,1.285563430901568,1.303160099750085,1.2870879665308008
2021-10-21,1.2670001556242116,1.218490548569693,1.2267876231350152,1.2764769387420296,1.2939492325580257,1.279162957869425
2021-10-22,1.2421877246879482,1.2177968850693328,1.2242849391476245,1.2687335568899645,1.2860998600384113,1.2735294547998104
2021-10-25,1.2280350961419422,1.2289998776209297,1.2244727239808573,1.3217396888619777,1.3398315348571108,1.316302888426714
2021-10-26,1.223963509899104,1.235083653236687,1.2333570373339213,1.3183699665675668,1.3364156881273737,1.3157375550823687
2021-10-27,1.2282154678455925,1.2315185695826087,1.229665590385974,1.3288731598199366,1.3470626480808423,1.3221818406910408
2021-10-28,1.2351826323856931,1.2032919630439627,1.2117718056135678,1.2930000788152762,1.310698539786636,1.2897476546991726
2021-10-29,1.2151473205059091,1.1884023098135195,1.196005326097352,1.281502701078456,1.2990437870469198,1.277555845346686
2021-11-01,1.1979026043327798,1.2034447185811687,1.2127728792085244,1.2956406810331365,1.3133752863141983,1.291904504485871
2021-11-02,1.2209469875238592,1.2011245606393732,1.2081430809002078,1.2920493029019093,1.3097347497438263,1.2877563593294723
2021-11-03,1.2200495646554044,1.1916719521311474,1.2048896394504163,1.2824499138833998,1.30000396520982,1.2790128325898777
2021-11-04,1.2214449091124189,1.1970255933598355,1.2112087375167673,1.2829060967071164,1.3004663922202413,1.2808060063358688
2021-11-08,1.226853377459834,1.2062774705158852,1.2223454187246665,1.2922708675695,1.30995934716732,1.2900738431187955
2021-11-09,1.237199296738571,1.2047171778469736,1.219279762108108,1.2975083764615245,1.315268546578341,1.2934500579760375
2021-11-10,1.23814100108042,1.1989058178305996,1.2179033097819512,1.2926643124621486,1.3103581774958948,1.2894690080592188
2021-11-11,1.2345289745597343,1.191967109990446,1.2090815277282094,1.2823867098143649,1.2999398960095547,1.2793264197753027
2021-11-12,1.2307219214844998,1.2063954849730552,1.2229085822891002,1.3024771196594276,1.3203053014562165,1.2974192668589841
2021-11-15,1.2521522199992974,1.2099013372969567,1.2232839610203008,1.30232820323048,1.320154346673483,1.2970678805035607
2021-11-16,1.2574950522872954,1.2013764657040646,1.2167145468213942,1.2961642179821944,1.3139059893867637,1.2900026227969352
2021-11-17,1.2575617567066981,1.19018366448369,1.2108333587855664,1.28720376563772,1.3050611271447792,1.2811609784113183
2021-11-18,1.2502200928397031,1.1866378064897487,1.2021367347981027,1.276297798854459,1.2946752709595575,1.2717815788926565
2021-11-22,1.240569920281966,1.1647840221977264,1.1795505249504252,1.2631910256235785,1.2798256582199576,1.2547689422425707
2021-11-23,1.2256473093007945,1.167457086894508,1.1849937074880976,1.258699293870879,1.2755848242266912,1.2516795850884728
2021-11-24,1.2217202938771052,1.162928055429374,1.177798693893068,1.2422971632536899,1.2588600308656492,1.2356282931771647
2021-11-25,1.2056213638177813,1.1737375090143325,1.185681933651176,1.2519829624037206,1.2698201907689293,1.2484133787420717
2021-11-26,1.2167984627426014,1.1474067309477554,1.1543990998160345,1.2365764772903196,1.2517463958595472,1.2277814809570142
2021-11-29,1.1985654002495207,1.1558689252973835,1.15464941594859,1.246019944859855,1.2600568286258038,1.2348931407136552
2021-11-30,1.2061318021251808,1.1491294695994572,1.149331296009563,1.253552693964201,1.2664696300475033,1.2392244525077811
2021-12-01,1.2117809368504697,1.1613931746413053,1.1619695876098972,1.263978326640117,1.276910485983333,1.2500553917058939
2021-12-02,1.22181235710837,1.1738242375424832,1.1761720209019884,1.2861201281917642,1.298681242848529,1.2703703716290762
2021-12-03,1.2423965359475113,1.158206479446096,1.1637214186672542,1.2794431552052663,1.290798673402119,1.2609403422969534
2021-12-06,1.2343398364783886,1.1387284597050389,1.1450142496654916,1.2486758269111435,1.2608478645552443,1.2329485262792874
2021-12-07,1.2060790240406971,1.1571070608130427,1.161907056310574,1.2640016032007366,1.2763391222897296,1.248147115832534
2021-12-08,1.2208700267881534,1.1730842826619816,1.1792376775185467,1.2859162630807421,1.2987682690907878,1.2700318735019434
2021-12-09,1.2424348636594806,1.1730168688868694,1.1833670344970177,1.2860511986721352,1.3000101843401501,1.2725359546003168
2021-12-10,1.2440862813699176,1.1725812296275628,1.1830541870651399,1.2898755423056754,1.3029759523420987,1.274670523611005
2021-12-13,1.246605708220613,1.160980333956854,1.1756088573375552,1.2801174347021909,1.2930565734673807,1.264649915845033
2021-12-14,1.2370212040375794,1.1585895892566438,1.1720426639235177,1.2835866088782377,1.2958315739912591,1.2661559877748005
2021-12-15,1.2393652631079592,1.1541968722059943,1.1652855603590113,1.2691765676591629,1.2821269045123695,1.2538239266498612
2021-12-16,1.2265767991058927,1.1565562067720512,1.1676004595131695,1.2821159991854656,1.2952551991871089,1.2662416561716587
2021-12-17,1.2392126809500386,1.1393579841904542,1.1497693015077188,1.282498956884052,1.2983482363328058,1.2716609821118514
2021-12-20,1.2476452682276946,1.1199884221793615,1.1257440125669294,1.258882438613919,1.2764779164900346,1.252099462895779
2021-12-21,1.2310694975300729,1.129673024636562,1.1352540207837496,1.2708177413687278,1.2886275487081607,1.2642534018380527
2021-12-22,1.2431892807305296,1.1414680041582925,1.1470163968554048,1.2847674041458337,1.3014713396911182,1.275803172001664
2021-12-23,1.2531394912577212,1.1480543024500673,1.1518339799969535,1.2953998236510689,1.3134346789582387,1.288501329488082
2021-12-24,1.2671868166507576,1.145152087309342,1.1477671543178056,1.293881897662961,1.3127169415764475,1.2885396906224185
2021-12-27,1.2686168080657958,1.152191822365315,1.1546494159485898,1.3009674039595198,1.3194970079286208,1.2949773847186061
2021-12-28,1.2740300313333144,1.1589644802298145,1.1655984077908894,1.3114792177391892,1.3302730590931247,1.3053688327603394
2021-12-29,1.284682092372966,1.1567319524417603,1.1644721761296555,1.3103521100066808,1.3287453645549756,1.3035222570270255
2021-12-30,1.2824317575563429,1.1575249232304148,1.1645973341959328,1.3121097749352708,1.3320176012123244,1.3081668218795814
2021-12-31,1.2883398029495894,1.1670463501228507,1.1749206311744764,1.3164158409049684,1.3358146263779587,1.311242642341198
2022-01-03,1.2904556585017581,1.1864831093561392,1.193252421445038,1.3370950067084535,1.3557856392011132,1.3303974991374146
2022-01-04,1.3075809382407448,1.2009901336215723,1.2041388819880148,1.345287665053499,1.3648535898686838,1.3401029343231552
2022-01-05,1.3185813740386012,1.2097328162270389,1.20964459582501,1.3381703810450587,1.354778905998219,1.3279126211918266
2022-01-06,1.3024145947289583,1.194207389553613,1.2007602824719452,1.325368653888876,1.3407988470110692,1.3133150327783463
2022-01-07,1.2861132458000482,1.2024896486689272,1.2038885658554592,1.3292004006148483,1.3449896019920604,1.317989455440336
2022-01-10,1.2911491847608436,1.2152107594932002,1.2159637893589925,1.351696691700487,1.366189047966907,1.337611946943273
2022-01-11,1.3077067639210116,1.2179323130753064,1.2180909991475501,1.3539988724886143,1.369614629858317,1.3419847518743482
2022-01-12,1.3137059867939793,1.2263634966846144,1.2275383805974152,1.37000650159085,1.3818348748332152,1.350368288182294
2022-01-13,1.3171057911028405,1.2260898342526323,1.2325436531045644,1.3779781341989754,1.3909111077622347,1.360152537317254
2022-01-14,1.3281842989913972,1.2305784438881207,1.2347960209593998,1.3862374312114283,1.4021552572936826,1.3737332060681278
2022-01-17,1.345549380649771,1.2337888575280422,1.238987909237193,1.3922618844971926,1.408674400648648,1.380255525467149
2022-01-18,1.3552005516576657,1.2282896243156844,1.2260993969719358,1.3797462257788011,1.3958584557684584,1.3677197229591205
2022-01-19,1.342894546975457,1.209353579113488,1.2149000889970811,1.3594316635941734,1.3753106334966252,1.3461610721937223
2022-01-20,1.3171726563392274,1.193446052025561,1.2023869554630244,1.334276216285192,1.3495454001276788,1.3221389857564991
2022-01-21,1.291537121420393,1.1939161240452005,1.1927518846475593,1.3228277937224378,1.3380778868535772,1.3093693092784906
2022-01-24,1.2788482066924365,1.165512031446685,1.1624074976404193,1.283697308312589,1.2983826829338712,1.2727976149352918
2022-01-25,1.248830525023678,1.1704035908981454,1.1704159909324372,1.278918047150122,1.29349199884278,1.2696032435046276
2022-01-27,1.24683107522893,1.15681384942433,1.1595295303894606,1.253096750392774,1.2670835744628854,1.2448105004140706
2022-01-28,1.21818132045,1.1549417799121071,1.1580905467639808,1.2542425064633453,1.268591922901483,1.2463709991556347
2022-01-31,1.22427250417448,1.165542786093034,1.1739196530471518,1.2826000679378338,1.2973105887451857,1.2732864567854303
2022-02-01,1.248275730827884,1.181258074802734,1.1868706966117315,1.296934960396557,1.3116826318172878,1.2895385263776684
2022-02-02,1.2689335446914922,1.1970800570198277,1.202011576731824,1.3049507071988466,1.3199199353068332,1.2995862125619784
2022-02-03,1.2835422603268551,1.181395189442161,1.1888102170346888,1.2823552862354604,1.2970333410514368,1.2773189717872966
2022-02-04,1.2624465880232838,1.1783022439628144,1.1861824704486534,1.2774370785587121,1.2920878928145896,1.2736550191605522
2022-02-07,1.2611760708443904,1.1547629507378314,1.1658486284558118,1.2626005707958219,1.277256916654064,1.2571884437685323
2022-02-08,1.2440050554367028,1.1564029689779918,1.1687892224737255,1.2713556835767725,1.2858999315263344,1.263342152482748
2022-02-09,1.2420057128525404,1.1697761317091442,1.1826788083339388,1.2853270330897988,1.2999266096958872,1.2772080329132949
2022-02-10,1.2536979170978284,1.179582510600142,1.1894359118984452,1.294854030689279,1.309554009296717,1.2878638916568854
2022-02-11,1.2657435373236774,1.162774311297643,1.1762345522013102,1.2748579575624857,1.289310329077651,1.2666062582851236
2022-02-14,1.2402414905645063,1.1348198615271388,1.142386503079456,1.2510879524034582,1.2659813651681384,1.2414350621990187
2022-02-15,1.2233521922754353,1.169104908277712,1.1736693369145972,1.2911408796399133,1.306422521327922,1.2800052740119365
2022-02-16,1.257827854030093,1.1665110710459388,1.1708539009629608,1.2876305428225268,1.3028854813456026,1.2765494163970421
2022-02-17,1.254427675978901,1.1632182798897193,1.1695399799361264,1.2849799447970673,1.3023762427081451,1.275796038792992
2022-02-18,1.2513393408654552,1.162063435082418,1.1677256175794466,1.2790232179648156,1.2970703252875533,1.2722121783098448
2022-02-21,1.245467681365745,1.1603505172053032,1.1655357810239337,1.2726836020876162,1.2871648998635712,1.2607628703913336
2022-02-22,1.239978551937807,1.1520174611241758,1.1591541516582606,1.2544290888479817,1.267558517033721,1.2404215774600424
2022-02-23,1.2223852383965168,1.1515521312023815,1.1577776993321034,1.2519739933079113,1.263510445314223,1.2358772846889925
2022-02-24,1.2203131482838918,1.0996588597077843,1.1159212523858633,1.197872039000006,1.2075332048712213,1.1820219527212876
2022-02-25,1.1679432956280171,1.1219838163452909,1.1315001380041112,1.2219312395783049,1.2323215496481954,1.2069464237175294
2022-02-28,1.1913190146971562,1.1288429993683609,1.1376940780041847,1.2413249845491738,1.2537532849374053,1.2254708481111976
2022-03-02,1.2096590341609996,1.1137797597289794,1.1268077129288403,1.241294888203219,1.2562730389791807,1.2261997931941409
2022-03-03,1.2089513278389428,1.1047952998697113,1.1190495357693775,1.2437002199350489,1.2557073062221225,1.223316181390434
2022-03-04,1.2118363540315722,1.088862323669036,1.1027824239880508,1.2353993218504868,1.2438953179932477,1.210018083060023
2022-03-07,1.2044200189593621,1.0619455688148014,1.0781941624180935,1.224465617488242,1.2261633644123897,1.1891296344090532
2022-03-08,1.1950700245160835,1.07379444729742,1.0848886392156445,1.2502689110231124,1.2487422913501967,1.2093370066538929
2022-03-09,1.2208938506079416,1.0970011789668908,1.1072871596977214,1.2786306846592264,1.2806298085499013,1.2386866132071668
2022-03-10,1.2476923398295248,1.1136625183989555,1.1239921815095708,1.2851070121041166,1.2885121953787653,1.2473235877759719
2022-03-11,1.2537546613430781,1.114029288177146,1.1260568599988057,1.2818896197906107,1.2860399824803286,1.245410885290071
2022-03-14,1.2504729892197124,1.1323999123577146,1.1425116611457324,1.3093873298186214,1.308996386202428,1.2645930086206931
2022-03-15,1.2781681106906444,1.1139457797548966,1.1299359963123532,1.2817737907593596,1.282789467051973,1.2423181295980914
2022-03-16,1.251073873883909,1.1339792176810437,1.1490810753446383,1.3089231147570417,1.3082180330835191,1.2654312069583746
2022-03-17,1.2778793667156516,1.1508633290538706,1.1681636230776014,1.3107841845026935,1.3178999868789691,1.2791754046811978
2022-03-21,1.2781786957090229,1.1389208097357375,1.1598423778213378,1.298283283776797,1.3063624311480353,1.2690449841911087
2022-03-22,1.270178773547646,1.1504122860849284,1.1721051952228392,1.3148444043701353,1.3234065231089667,1.2872116873771935
2022-03-23,1.2965215954203553,1.1439307370346061,1.165848628455811,1.309723171706924,1.3175524755772259,1.2815735173979872
2022-03-24,1.294527708862579,1.136966587507471,1.1642844867640536,1.3017014291401505,1.3125277711727632,1.2817113730481986
2022-03-25,1.3076978573782612,1.1329341565694875,1.1625952824736514,1.2955104241030189,1.3068024252109358,1.2755772133809347
2022-03-28,1.3009662019287056,1.1387841416724505,1.1657235658571654,1.3041928298721879,1.313560205309718,1.2793869974082261
2022-03-29,1.3029463311135703,1.1443914790518526,1.1713544377604375,1.312191547093244,1.3212539428981562,1.2858595584337966
2022-03-30,1.306199150751431,1.16118475744562,1.1819280508715364,1.3308623311874177,1.338201827631124,1.299893433047226
2022-03-31,1.3200820835833218,1.1602423139663405,1.1816777347389813,1.3309017762306228,1.3384182763701422,1.3006005521022321
2022-04-01,1.3180553170740603,1.1716529847735648,1.1916882797532795,1.3382060540459564,1.3454912173665026,1.3067173628354127
2022-04-04,1.3217707158615992,1.1994625214255932,1.2212192825310635,1.3523971469669769,1.3600369128532954,1.318670410607277
2022-04-05,1.318155857498954,1.1892568664136567,1.2172150836188707,1.3431925596279473,1.3513153235018276,1.3124242679509233
2022-04-06,1.3137749962276555,1.175560019301334,1.2075173860364505,1.3332393423447848,1.339793781570508,1.2983130335068587
2022-04-07,1.295889258802064,1.1659756100652734,1.1966309254934737,1.3308639654742354,1.3345004454392082,1.288429579154412
2022-04-08,1.2765455664554193,1.1735702280199065,1.206015775644016,1.3391434931640183,1.3425477534658534,1.2949635156514214
2022-04-11,1.2822343779889092,1.166917668412522,1.199196140780187,1.3311444749530366,1.3322747133617,1.283045128552483
2022-04-12,1.269184865100311,1.160966703316175,1.1913754323214016,1.3266962511079199,1.325934677500704,1.2751518562849873
2022-04-13,1.2564055030144199,1.1555839652275943,1.1858696230167742,1.3247312039541796,1.3237413758810375,1.2724087567483533
2022-04-18,1.2533535657452473,1.1292680382202835,1.1651604022927322,1.289172764052904,1.2847490156877375,1.2279514080341563
2022-04-19,1.1981292485713018,1.1148273929325119,1.149206137943284,1.2779762579764584,1.2693607398130586,1.2075281861857068
2022-04-20,1.1836327167307306,1.129997632024497,1.1628455031385747,1.2801193139731313,1.2755849978182567,1.219852794477947
2022-04-21,1.2103211636744369,1.1493057303595657,1.1768602470650653,1.299324210586178,1.293827303016313,1.2367203091459054
2022-04-22,1.235397372482794,1.1309102805209834,1.1642844867640538,1.2830760756821036,1.276898836163034,1.2204312041608363
2022-04-25,1.2212079141577799,1.1214694648368786,1.1503323696045176,1.2702603261933838,1.2648422412390323,1.2090082379042295
2022-04-26,1.1990561707149712,1.1342530475728074,1.1644096448303314,1.2878673012211073,1.2838693330588222,1.2274106568287775
2022-04-27,1.2129475781012573,1.1280199995305533,1.1560883995740678,1.2765397585257778,1.2712515053624533,1.215157122833542
2022-04-28,1.2070335346297745,1.145104968163171,1.1662866339539661,1.2933554377197323,1.2882751240967352,1.2314695255050145
2022-04-29,1.2230105695574713,1.1422554525064752,1.1601551297855834,1.2831153107600677,1.278691912152431,1.2223976232968796
2022-05-02,1.2106276991040534,1.1389105561014978,1.158215609362626,1.2793503675962157,1.2748863204932825,1.2187518589043678
2022-05-04,1.2013627259543864,1.1164862423435034,1.1327514322639896,1.2466628033572251,1.2418108248994306,1.1870605024328629
2022-05-05,1.182510627306969,1.1214784897101016,1.132501116131434,1.2410731459579498,1.235106462800052,1.1804881940338907
2022-05-06,1.1958049262707946,1.1026850103669594,1.1132935057998263,1.2257364691509662,1.2205500966529494,1.1666773017109735
2022-05-09,1.1708225455915975,1.0953651010351655,1.1070994703321209,1.2002912862400534,1.1941575054628675,1.1412977542454183
2022-05-10,1.1697818267717537,1.0996817570374486,1.102156824591927,1.1919690977824409,1.1855754387910196,1.1330520060568012
2022-05-11,1.1593885910346808,1.0956213536880766,1.0970263940185003,1.187614115246479,1.1816001072645073,1.1293041357774494
2022-05-12,1.1456368944446438,1.0763018823351058,1.0743776528715003,1.163299382444931,1.1551976868380809,1.1037517402552532
2022-05-13,1.1348153872454536,1.0777833233969574,1.0723755056815878,1.1559583540910476,1.1474745248924743,1.0963099855090204
2022-05-16,1.137193701417232,1.0822448074539748,1.076942868158214,1.1589189406638183,1.1521407867510371,1.1010176194537191
2022-05-17,1.1278128730685182,1.1064472448397709,1.1039086556492845,1.20201252959035,1.195336857036364,1.1423480954613905
2022-05-18,1.1567536212512635,1.108749254754302,1.101468598428849,1.2015904607884629,1.194762602682192,1.1417770237049323
2022-05-19,1.1546656662852102,1.074711521712667,1.074252494805223,1.1691170599577712,1.1658171505177206,1.1145972326634277
2022-05-20,1.1002419701164976,1.1040897558065264,1.100655214199493,1.2132655452415646,1.2114495107505405,1.1584559569985964
2022-05-23,1.127464834394159,1.1088725118674034,1.0982151569790572,1.2101459735001274,1.2072459416169135,1.157254074476163
2022-05-24,1.122850020843679,1.1039558607010502,1.0954622523267439,1.2092235637567912,1.2066442871671308,1.157494134825432
2022-05-25,1.1219823373274413,1.0992267631232298,1.0894560016922707,1.2106408295656377,1.2054858989016584,1.1581001406801803
2022-05-26,1.123392759232439,1.1087207369467555,1.0984654731116128,1.2182766222642756,1.2104590696666442,1.164625155535467
2022-05-27,1.1305757966651808,1.1249556269877,1.1080380126277554,1.2258365658781545,1.2165515089781036,1.1744244969375222
2022-05-30,1.1376441418974088,1.1438285176073595,1.1288722959504427,1.2530136300308565,1.2450249734942747,1.1934721967076225
2022-05-31,1.1628102491436625,1.1360821037769357,1.125368633835728,1.2491974015409826,1.2393406039570019,1.186145302379179
2022-06-01,1.1593389306774833,1.132416629940768,1.1236168027783708,1.2488212867395483,1.2387014851733036,1.1863792470219716
2022-06-02,1.158999734563385,1.140181426908346,1.1304364376421996,1.2652100254917136,1.2571323976471516,1.197573017401154
2022-06-03,1.1741290521848495,1.1436901173715401,1.1274959390919181,1.2710802087139925,1.2640009254927493,1.2005819175251475
2022-06-06,1.1795382338843008,1.1438342015680876,1.1271204648930853,1.2704330659594412,1.2625912733258993,1.2006543922360369
2022-06-07,1.1789661093352028,1.1289211728572972,1.117172546645742,1.2613961032783572,1.2550123338662547,1.19157111374147
2022-06-08,1.1705277752271999,1.1246558668357705,1.1141694213285056,1.2478426441805612,1.2425634757067805,1.181817783900633
2022-06-09,1.157912258268648,1.135258301247091,1.122428039817814,1.2657182556273812,1.2609974114679396,1.1961409202292064
2022-06-10,1.1744760874281945,1.111346275232205,1.1040338137155623,1.2373347909312555,1.2329145195116087,1.1692787176967896
2022-06-13,1.1481314883539535,1.0810440474758423,1.0753160996995015,1.1997843236795913,1.19925252623347,1.1359753932692764
2022-06-14,1.1131489202015448,1.076552551703326,1.0717499062854645,1.1908578462915982,1.1903980101666947,1.1296788466602794
2022-06-15,1.1048644942288905,1.072094143232015,1.0704986120255853,1.1858708961983542,1.1846942295717544,1.1260157147866425
2022-06-16,1.1002643134963583,1.0532836788822244,1.0483503122084314,1.1682328769312105,1.1655177314831988,1.1052431309696868
2022-06-17,1.0839572654437122,1.0513018853205631,1.0440332658643605,1.1784107956628624,1.172520687711563,1.1094031845286918
2022-06-20,1.0935178224564344,1.0614901894477111,1.0467861705166743,1.1697529787423881,1.1646360490258143,1.1060220170452977
2022-06-21,1.0854566480047374,1.0776859468264737,1.0652430233858814,1.1846147404213823,1.177911060308582,1.120260594442702
2022-06-22,1.1027116669741461,1.0676113409333137,1.0516037536582235,1.163472494975243,1.1590816929417822,1.1054748955979616
2022-06-23,1.0804304133095761,1.078932206180112,1.0618019880381218,1.1698511107418623,1.1682882841186473,1.118131367934568
2022-06-24,1.083505588611909,1.0890465324417902,1.0708739907567864,1.1915183872053037,1.190539793160475,1.1364139799251136
2022-06-27,1.1004538054551318,1.0953533044758013,1.0800085247747733,1.1946000798789986,1.1943927387287763,1.1427863153207438
2022-06-28,1.1035267609066708,1.0934924249557298,1.0801962141403736,1.19591984268043,1.194579958823483,1.141101971784732
2022-06-29,1.1051044237951646,1.0840123172493998,1.0752535684001796,1.1914517512086602,1.185790196046494,1.129847033462557
2022-06-30,1.108300230945607,1.0860593119969213,1.0736268954091,1.1970326804806952,1.1907926672843199,1.1323429708471555
2022-07-01,1.1134494961336547,1.0836161673695037,1.0738771160740228,1.1659131064490273,1.1670232092742243,1.1241491499419427
2022-07-04,1.0793401095558874,1.0912398857045404,1.0800711515417283,1.187764838919963,1.1917179620737028,1.1450073033223842
2022-07-05,1.0917422209756045,1.0903991708111596,1.0763797045937809,1.193717625304798,1.1979386551628162,1.147554977516376
2022-07-06,1.0939283127854726,1.1065592423123458,1.0893933749253155,1.2045323552697238,1.2125679652968757,1.1642947185315309
2022-07-07,1.0970427541022267,1.1149799968875138,1.0982776882783798,1.208397289219474,1.2162750977990915,1.171346178529484
2022-07-08,1.1049685222448369,1.1209802842212078,1.1029075820543282,1.2208896604834971,1.2294106841670442,1.182839247320476
2022-07-11,1.1151731198213939,1.1152197083179054,1.1025947346224503,1.2356095111590188,1.2428979540588316,1.1914043881157819
2022-07-12,1.129438905301137,1.1021219381101401,1.0955248790936987,1.224058582490889,1.2301297512245721,1.1794005853779417
2022-07-13,1.1213107800265982,1.0976835201360076,1.0890179961941149,1.21673396977606,1.2256919567666904,1.1761616337940282
2022-07-14,1.1083709684164837,1.0971498754028803,1.0882046119647586,1.219798270863555,1.228167699246742,1.1767512154589876
2022-07-15,1.1110589623530465,1.1047586173403756,1.0950243422962205,1.2273639046816722,1.2379209802190618,1.1862843010438344
2022-07-18,1.1124898482840841,1.1224782876733284,1.109852374984435,1.2437086640411332,1.2531077841329565,1.201771972178921
2022-07-19,1.13222620400719,1.1253126097136317,1.1129181270686264,1.2538756702042722,1.263274694671254,1.2098341774885444
2022-07-20,1.1408881090453864,1.1411126322190632,1.12324142404717,1.2733595804767548,1.2767944986338606,1.2195044146387721
2022-07-21,1.155857177238593,1.1413377994431662,1.1295605221135208,1.268825678821102,1.2718008026092427,1.2190060731503398
2022-07-22,1.1561247528755045,1.150260919777181,1.1380069254360623,1.282763619481419,1.2875872768010224,1.232572289775542
2022-07-25,1.1696475606510501,1.141928981034741,1.1353166475507037,1.2601424154893512,1.2687637210333866,1.22185492469125
2022-07-26,1.155451378857668,1.1255507387616182,1.1256189499682834,1.242189816429889,1.2525471080829536,1.2083124244353667
2022-07-27,1.1507384416399464,1.1351798552301102,1.1361925630793819,1.2485351091651227,1.2571341136205672,1.2149572935507615
2022-07-28,1.1551708983387894,1.1587103955541644,1.1523344213267983,1.2714608999210673,1.2841671945211042,1.2390560488863795
2022-07-29,1.173918208037418,1.1706404728944477,1.1670999227156902,1.2847750844853072,1.293131400611517,1.2487010049967822
2022-08-01,1.1884548941026185,1.1792136253838827,1.1801762198141799,1.2937133042115134,1.306406718913355,1.2627232375634267
2022-08-02,1.2053921206900935,1.1805936046553596,1.1801135930472249,1.3053883207484156,1.315345273435825,1.2673760179813593
2022-08-03,1.2034757339180702,1.185112625620747,1.1831793451314163,1.3065402614773307,1.3149833900018675,1.267662190415081
2022-08-04,1.2122975160340277,1.1849804995941664,1.1835547238626167,1.2979360447382784,1.3061391733600713,1.2626588755232098
2022-08-05,1.2035785637612038,1.1884633277095693,1.184055260660095,1.295950332428372,1.3088036245392876,1.2662984526425591
2022-08-08,1.208568112313249,1.1977003182019479,1.19369033147556,1.3050769487016836,1.3175530815959997,1.275129450287879
2022-08-10,1.2186180255900725,1.1971840909730764,1.1952544731673171,1.3071950779110808,1.3207122557272137,1.277816510120216
2022-08-11,1.2291020820412473,1.2079179706581684,1.2033880290579806,1.3068489922877995,1.326611424279662,1.2864734526304995
2022-08-12,1.2392292663168751,1.2079756956112673,1.206641470507772,1.312946354439723,1.3339988270425474,1.292221161043945
2022-08-16,1.2564636787345989,1.2155842097213494,1.2143370209002797,1.327461717844926,1.3454705210070201,1.301370356980037
2022-08-17,1.2642717634069771,1.2220738936134,1.2234716503858991,1.3382024254951574,1.3530990350739862,1.3087391675970668
2022-08-18,1.271068390157756,1.2247138240521516,1.2244727239808555,1.3439190337135736,1.3640266792132896,1.317421044806264
2022-08-19,1.2732829330116042,1.2125313086606921,1.2113338955830433,1.3206680672820335,1.3413972401375036,1.2987859654441631
2022-08-22,1.2530483827291061,1.1970149151393616,1.1946914050705164,1.311043593794395,1.3288819538239796,1.285482139499055
2022-08-23,1.240888151986248,1.1955573321567123,1.202449582229979,1.3158240163877777,1.3331390389407038,1.2867773241005944
2022-08-24,1.2448633481789113,1.1967689542588118,1.2052024868822926,1.3168260277868373,1.3358439189779887,1.289046225524719
2022-08-25,1.2473891207512247,1.1904649229998563,1.1998843669432655,1.312231394460277,1.3313202387157428,1.2838757743413172
2022-08-26,1.2431649823884139,1.1925621479511406,1.200760282471944,1.3085356192712034,1.3282245514387674,1.2824443272029749
2022-08-29,1.2402742804316302,1.1705735597317888,1.1852440236206512,1.3003918599045163,1.318708402237362,1.2729368479597871
2022-08-30,1.2313882565356948,1.2032337511166555,1.2132734160060006,1.3356541497848473,1.3571099129739694,1.3096100849587116
2022-09-01,1.2672469568170148,1.1830218703873159,1.2001346830758208,1.3057861442740697,1.3291937115877828,1.2868720181106512
2022-09-02,1.2411792662679042,1.1821722756898445,1.1988207620489864,1.2989978071737294,1.3237445522246967,1.2837914134612431
2022-09-05,1.236090930714486,1.1905304989165886,1.2073922279701725,1.3092618850790474,1.3334494348122465,1.290946317851414
2022-09-06,1.2451531907479332,1.1870906818843914,1.2042639445866583,1.3092617667572997,1.3319213855167942,1.2863368599063392
2022-09-07,1.2437263234021005,1.1842769835770515,1.2035757184235802,1.3021489224677645,1.3246138133407872,1.2815112403767817
2022-09-08,1.236902632473875,1.1963647505924653,1.2137739528034788,1.3131258617471535,1.338746716030004,1.2938500881377333
2022-09-09,1.2500997049826545,1.2023359939661706,1.2175279310507485,1.3132486343566319,1.3402446923434599,1.297147094584382
2022-09-12,1.2514984906716127,1.2081357051635788,1.2240347184826998,1.3190513007877163,1.3454437981669933,1.3008583798278102
2022-09-13,1.2563533303349705,1.2134213860044032,1.232230805672686,1.3253481133055347,1.3512164923210632,1.3066963792903528
