Date,INDIAVIX,CRUDE_OIL,USDINR
2023-09-28,12.819999694824219,91.70999908447266,83.22270202636719
2023-09-29,11.449999809265137,90.79000091552734,83.19300079345703
2023-10-02,,88.81999969482422,83.03479766845703
2023-10-03,11.789999961853027,89.2300033569336,83.3593978881836
2023-10-04,11.65999984741211,84.22000122070312,83.22979736328125
2023-10-05,10.9399995803833,82.30999755859375,83.44979858398438
2023-10-06,10.300000190734863,82.79000091552734,83.22489929199219
2023-10-09,11.399999618530273,86.37999725341797,83.12460327148438
2023-10-10,11.270000457763672,85.97000122070312,83.27030181884766
2023-10-11,10.989999771118164,83.48999786376953,83.25029754638672
2023-10-12,10.619999885559082,82.91000366210938,83.21800231933594
2023-10-13,10.619999885559082,87.69000244140625,83.26239776611328
2023-10-16,11.069999694824219,86.66000366210938,83.28230285644531
2023-10-17,10.699999809265137,86.66000366210938,83.19950103759766
2023-10-18,10.970000267028809,88.31999969482422,83.26429748535156
2023-10-19,10.899999618530273,89.37000274658203,83.26860046386719
2023-10-20,10.819999694824219,88.75,83.12229919433594
2023-10-23,10.90999984741211,85.48999786376953,83.15979766845703
2023-10-24,,83.73999786376953,83.02940368652344
2023-10-25,11.3100004196167,85.38999938964844,82.98780059814453
2023-10-26,11.729999542236328,83.20999908447266,83.1709976196289
2023-10-27,10.90999984741211,85.54000091552734,83.28250122070312
2023-10-30,11.489999771118164,82.30999755859375,83.41339874267578
2023-10-31,11.829999923706055,81.0199966430664,83.29650115966797
2023-11-01,12.050000190734863,80.44000244140625,83.2771987915039
2023-11-02,11.079999923706055,82.45999908447266,85.19400024414062
2023-11-03,10.880000114440918,80.51000213623047,83.24729919433594
2023-11-06,11.109999656677246,80.81999969482422,83.15850067138672
2023-11-07,11.1899995803833,77.37000274658203,83.2228012084961
2023-11-08,11.039999961853027,75.33000183105469,83.23269653320312
2023-11-09,10.979999542236328,75.73999786376953,83.21769714355469
2023-11-10,11.109999656677246,77.16999816894531,83.31939697265625
2023-11-13,11.1899995803833,78.26000213623047,83.29889678955078
2023-11-14,,78.26000213623047,83.19760131835938
2023-11-15,11.140000343322754,76.66000366210938,82.98159790039062
2023-11-16,11.649999618530273,72.9000015258789,83.18620300292969
2023-11-17,11.829999923706055,75.88999938964844,83.12030029296875
2023-11-20,12.149999618530273,77.5999984741211,83.29149627685547
2023-11-21,12.229999542236328,77.7699966430664,83.32219696044922
2023-11-22,11.869999885559082,77.0999984741211,83.345703125
2023-11-23,11.319999694824219,,83.54830169677734
2023-11-24,11.329999923706055,75.54000091552734,83.34400177001953
2023-11-27,,74.86000061035156,83.31449890136719
2023-11-28,12.180000305175781,76.41000366210938,83.364501953125
2023-11-29,12.710000038146973,77.86000061035156,83.41809844970703
2023-11-30,12.6899995803833,75.95999908447266,83.3302993774414
2023-12-01,12.380000114440918,74.06999969482422,83.35269927978516
2023-12-04,12.989999771118164,73.04000091552734,83.21859741210938
2023-12-05,13.460000038146973,72.31999969482422,83.41709899902344
2023-12-06,13.739999771118164,69.37999725341797,83.31590270996094
2023-12-07,12.670000076293945,69.33999633789062,83.28959655761719
