Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,NIFTYBEES.NS,HINDUNILVR.NS,KOTAKBANK.NS
2021-11-25,42401936.0,1849619.0,10251652.0,4476260.0,17749726.0,1795882.0,1363272.0,15822140.0
2021-11-26,15763138.0,1941251.0,18624936.0,4494181.0,18987552.0,6059071.0,2450902.0,13237765.0
2021-11-29,24325354.0,2981745.0,12990996.0,3942776.0,15878074.0,2673261.0,1724612.0,20859500.0
2021-11-30,32172299.0,5588446.0,25221542.0,14808963.0,23965914.0,2393478.0,3931035.0,21329080.0
2021-12-01,10104610.0,2102118.0,8677634.0,5193264.0,15214913.0,1170241.0,1263139.0,12928465.0
2021-12-02,12720411.0,3152938.0,11203110.0,5559574.0,21924640.0,1486616.0,1673117.0,9664645.0
2021-12-03,19222481.0,2486263.0,8124694.0,6754012.0,20130259.0,1581371.0,1890178.0,17458620.0
2021-12-06,10332254.0,1849642.0,7029532.0,3991449.0,20129080.0,2784801.0,1079171.0,15406680.0
2021-12-07,11235122.0,1484458.0,12427534.0,4202122.0,30513303.0,1224647.0,895313.0,36722375.0
2021-12-08,8744178.0,1428660.0,15295534.0,3029169.0,33432411.0,1425972.0,839769.0,25627975.0
2021-12-09,13213547.0,1567957.0,11747744.0,2082171.0,16007459.0,1108273.0,716666.0,23272265.0
2021-12-10,8364414.0,1510718.0,7779384.0,1823469.0,7627774.0,994683.0,724539.0,15274610.0
2021-12-13,12901733.0,1883864.0,10322142.0,4040584.0,16855546.0,1528129.0,1804894.0,20425550.0
2021-12-14,12991523.0,1747007.0,9191100.0,4768144.0,17488089.0,1054763.0,1219031.0,50556260.0
2021-12-15,9366969.0,1603233.0,10115148.0,3053149.0,7358740.0,1079759.0,755122.0,26528735.0
2021-12-16,9761279.0,2072320.0,13210432.0,4481031.0,14123215.0,1960645.0,926493.0,15272310.0
2021-12-17,21049821.0,4333992.0,14994768.0,18887243.0,13227787.0,3432337.0,2439222.0,14675630.0
2021-12-20,14325846.0,2312310.0,21156668.0,5773891.0,16900016.0,11424477.0,2175705.0,16345895.0
2021-12-21,12836561.0,2340989.0,9118750.0,5353584.0,14563335.0,2314192.0,1591415.0,11321155.0
2021-12-22,17658543.0,1224328.0,8577484.0,4156428.0,9843359.0,1263241.0,1661605.0,17269195.0
2021-12-23,9072401.0,1792861.0,9779166.0,4112933.0,9994049.0,2003481.0,1423081.0,9598245.0
2021-12-24,7886494.0,2209923.0,5561024.0,3780347.0,8800690.0,1561743.0,895503.0,11357850.0
2021-12-27,4017223.0,1534135.0,4705098.0,2647733.0,7955163.0,1195033.0,584302.0,8269165.0
2021-12-28,6374613.0,1456218.0,5450678.0,3340933.0,17833655.0,1823403.0,783710.0,6428355.0
2021-12-29,15425312.0,1456923.0,7668702.0,3236635.0,7143073.0,1149172.0,1410236.0,7059540.0
2021-12-30,29333171.0,1966475.0,7215918.0,4584738.0,14326182.0,1554321.0,963711.0,12491975.0
2021-12-31,9477290.0,1207141.0,6325736.0,4619420.0,6973055.0,2531648.0,1123597.0,11064460.0
